0.375597,0.318663,0.420976,0.386348,0.344786,0.373428,0.350980,0.388055,0.446314,0.469116,1.000000,0.228843,0.517820,0.497140,0.701964,0.506164,0.411313,0.422894,0.556062,0.369445,0.391380,0.482315,0.342911,0.316688,0.385078,0.350527,0.413037,0.281812,0.452697,0.422486,0.458281,0.400043,0.387978,0.356785,0.352902,0.357569,0.344101,0.648617,0.423395,0.692978,0.475407,0.279708,0.340484,0.444826,0.412812,0.370104,0.337085,0.391215,0.338675,0.259762,0.250423
0.274770,0.293022,0.474290,0.517215,0.635008,0.394339,0.497346,0.515004,0.445510,0.286330,0.228843,1.000000,0.436839,0.490518,0.244935,0.389905,0.280509,0.514353,0.430446,0.415462,0.487277,0.286443,0.333210,0.372968,0.347204,0.372768,0.351026,0.388357,0.278239,0.291951,0.447366,0.502654,0.513037,0.492566,0.470159,0.485505,0.301014,0.270996,0.288332,0.248437,0.334195,0.398272,0.386841,0.217907,0.394050,0.429207,0.411171,0.251042,0.327061,0.138472,0.380249
0.454279,0.414642,0.740532,0.363248,0.435611,0.541045,0.604234,0.663523,0.658142,0.388873,0.517820,0.436839,1.000000,0.743084,0.396283,0.754634,0.438336,0.743824,0.822539,0.572563,0.540947,0.418088,0.399568,0.383352,0.499730,0.463873,0.531889,0.344523,0.399029,0.424929,0.628007,0.621686,0.636191,0.603937,0.591828,0.603278,0.429795,0.392648,0.383391,0.426434,0.502245,0.291543,0.440695,0.401924,0.480236,0.442312,0.422468,0.404251,0.350027,0.316346,0.313578
0.519020,0.372591,0.748099,0.458443,0.512480,0.397545,0.650352,0.666512,0.709228,0.436610,0.497140,0.490518,0.743084,1.000000,0.448649,0.735349,0.440779,0.694246,0.759746,0.638031,0.539113,0.443443,0.446884,0.475932,0.555971,0.505597,0.510941,0.394581,0.473543,0.494035,0.686865,0.648910,0.695270,0.717169,0.736025,0.668983,0.370382,0.409878,0.409241,0.450922,0.427826,0.373198,0.498298,0.433113,0.603796,0.534910,0.519726,0.416495,0.326954,0.250188,0.220678
0.438963,0.250409,0.354005,0.287033,0.281110,0.290625,0.361755,0.368513,0.379515,0.364481,0.701964,0.244935,0.396283,0.448649,1.000000,0.377125,0.372723,0.357505,0.438132,0.342573,0.339699,0.413953,0.285081,0.296457,0.344203,0.278764,0.344523,0.228932,0.543626,0.504022,0.369466,0.338754,0.373216,0.345817,0.344902,0.302942,0.317651,0.774438,0.346874,0.783683,0.383858,0.293656,0.318234,0.421501,0.327565,0.354872,0.346350,0.363444,0.343120,0.332002,0.296751
0.548100,0.369458,0.845829,0.409991,0.454762,0.423011,0.627437,0.684950,0.624632,0.362148,0.506164,0.389905,0.754634,0.735349,0.377125,1.000000,0.481135,0.776302,0.781690,0.732072,0.504561,0.459075,0.476762,0.420120,0.562256,0.476666,0.520776,0.381501,0.469153,0.447207,0.600721,0.785878,0.704732,0.697675,0.677345,0.736251,0.411332,0.397753,0.346240,0.410691,0.503908,0.327721,0.492961,0.425715,0.545128,0.456881,0.406936,0.454002,0.346080,0.245973,0.248070
0.379212,0.300660,0.471296,0.212429,0.283822,0.321873,0.365402,0.349719,0.349505,0.501896,0.411313,0.280509,0.438336,0.440779,0.372723,0.481135,1.000000,0.439800,0.474436,0.448834,0.354300,0.461981,0.266322,0.267932,0.453568,0.310754,0.345017,0.382659,0.276840,0.293421,0.381409,0.392653,0.358983,0.363960,0.331940,0.401677,0.421917,0.360885,0.329460,0.337538,0.434878,0.207065,0.331113,0.568928,0.285039,0.342353,0.315544,0.352318,0.401270,0.291710,0.302245
0.477553,0.421311,0.829877,0.360253,0.423852,0.448288,0.700064,0.751720,0.595557,0.349762,0.422894,0.514353,0.743824,0.694246,0.357505,0.776302,0.439800,1.000000,0.745041,0.715376,0.508739,0.402350,0.439448,0.449399,0.507501,0.482096,0.437875,0.312281,0.398236,0.401424,0.547672,0.774862,0.746378,0.721555,0.665740,0.705170,0.406054,0.369223,0.379118,0.350826,0.493440,0.311781,0.464963,0.396632,0.457815,0.483764,0.440262,0.456115,0.332244,0.309896,0.300253
0.473858,0.379377,0.743936,0.376991,0.439810,0.523512,0.563372,0.652725,0.683091,0.445522,0.556062,0.430446,0.822539,0.759746,0.438132,0.781690,0.474436,0.745041,1.000000,0.622024,0.509960,0.506518,0.473192,0.435782,0.598165,0.478633,0.492879,0.353668,0.421551,0.383816,0.653536,0.660209,0.621521,0.613860,0.579735,0.616960,0.484748,0.409921,0.407799,0.459302,0.589820,0.333365,0.427711,0.457862,0.520955,0.421930,0.411894,0.447156,0.383311,0.329588,0.325570
0.532214,0.378961,0.754418,0.297165,0.414371,0.304064,0.770101,0.582689,0.506358,0.337432,0.369445,0.415462,0.572563,0.638031,0.342573,0.732072,0.448834,0.715376,0.622024,1.000000,0.484392,0.322785,0.459461,0.514435,0.673969,0.512263,0.335592,0.428784,0.390904,0.507558,0.487777,0.755598,0.697371,0.808134,0.733696,0.759753,0.318053,0.362944,0.371885,0.305434,0.415145,0.348629,0.438903,0.407062,0.377323,0.513788,0.504951,0.500279,0.336076,0.208173,0.190661
